SessionID,PlayerID,PlayTimeHours,InGamePurchases,SessionsPerWeek,AvgSessionDurationMinutes,GameGenre,GameDifficulty
18798,27797,18.13,False,15,99,Simulation,Hard
18799,27798,15.17,False,19,23,Sports,Hard
18800,27799,9.39,False,6,106,Simulation,Hard
18801,27800,14.89,False,1,170,Action,Easy
18802,27801,19.29,False,9,71,Action,Easy
18803,27802,20.75,False,0,101,Action,Easy
18804,27803,8.15,False,10,139,Simulation,Hard
18805,27804,9.37,False,14,50,Sports,Hard
18806,27805,9.33,False,7,165,Strategy,Easy
18807,27806,9.66,False,16,29,Sports,Easy
18808,27807,4.17,True,19,112,Sports,Medium
18809,27808,23.68,True,13,131,RPG,Hard
18810,27809,3.42,False,18,108,Sports,Easy
18811,27810,3.26,False,9,171,Strategy,Easy
18812,27811,17.88,False,0,162,Simulation,Hard
18813,27812,4.17,False,15,66,Simulation,Easy
18814,27813,4.37,False,13,29,Strategy,Hard
18815,27814,9.64,True,1,72,Simulation,Hard
18816,27815,22.52,False,13,63,Action,Hard
18817,27816,4.14,False,12,176,Simulation,Medium
18818,27817,21.24,True,17,146,Action,Medium
18819,27818,21.66,False,5,21,Strategy,Medium
18820,27819,0.3,False,18,128,Strategy,Hard
18821,27820,5.58,False,10,59,Sports,Medium
18822,27821,10.4,False,6,157,Simulation,Hard
18823,27822,5.72,False,11,50,RPG,Easy
18824,27823,3.02,False,2,139,Simulation,Easy
18825,27824,11.14,False,11,47,Sports,Easy
18826,27825,7.04,False,1,20,Simulation,Easy
18827,27826,2.25,True,2,167,RPG,Hard
18828,27827,10.04,True,0,18,Simulation,Easy
18829,27828,20.54,False,15,48,RPG,Hard
18830,27829,13.19,False,15,49,RPG,Easy
18831,27830,11.6,False,1,148,Sports,Hard
18832,27831,15.67,False,2,59,RPG,Easy
18833,27832,5.58,False,0,32,Strategy,Medium
18834,27833,6.28,False,14,102,RPG,Easy
18835,27834,7.32,True,18,107,Strategy,Easy
18836,27835,13.11,True,16,161,Strategy,Hard
18837,27836,8.42,False,16,32,Action,Medium
18838,27837,17.01,False,14,65,Action,Medium
18839,27838,6.54,False,15,109,Strategy,Easy
18840,27839,15.31,False,13,44,RPG,Easy
18841,27840,0.54,False,17,175,RPG,Easy
18842,27841,16.03,False,10,66,RPG,Easy
18843,27842,15.42,False,19,66,Action,Easy
18844,27843,19.83,False,2,133,Action,Easy
18845,27844,16.8,False,12,149,Strategy,Easy
18846,27845,1.04,False,17,151,RPG,Medium
18847,27846,20.65,False,13,25,Simulation,Easy
18848,27847,4.42,False,11,26,Strategy,Hard
18849,27848,12.93,False,5,72,Sports,Easy
18850,27849,6.59,False,5,141,Strategy,Easy
18851,27850,0.41,False,9,171,Action,Hard
18852,27851,2.99,False,1,67,Strategy,Medium
18853,27852,3.41,True,3,168,RPG,Easy
18854,27853,13.24,False,4,113,Action,Easy
18855,27854,20.39,False,17,51,Action,Easy
18856,27855,23.29,False,6,141,Simulation,Easy
18857,27856,21.48,False,14,85,RPG,Easy
18858,27857,10.69,False,1,156,RPG,Medium
18859,27858,23.31,False,1,174,Sports,Easy
18860,27859,1.28,False,4,179,Simulation,Medium
18861,27860,19.78,False,0,139,Simulation,Hard
18862,27861,7.22,False,14,157,Sports,Easy
18863,27862,22.02,True,14,114,Strategy,Medium
18864,27863,17.11,False,0,176,Sports,Easy
18865,27864,17.82,False,15,97,Sports,Hard
18866,27865,8.47,False,19,167,RPG,Hard
18867,27866,1.79,False,7,130,RPG,Medium
18868,27867,7.3,False,7,25,Strategy,Hard
18869,27868,13.11,False,11,37,Simulation,Hard
18870,27869,21.94,False,0,162,RPG,Easy
18871,27870,20.69,False,7,78,Simulation,Easy
18872,27871,10.57,False,3,37,Strategy,Medium
18873,27872,1.39,True,18,28,Strategy,Easy
18874,27873,18.69,False,8,56,RPG,Easy
18875,27874,22.51,False,1,152,Action,Easy
18876,27875,15.93,False,13,32,Sports,Easy
18877,27876,1.97,False,2,59,Simulation,Easy
18878,27877,0.5,False,19,38,Sports,Hard
18879,27878,22.68,True,1,26,Strategy,Medium
18880,27879,21.8,False,9,99,Action,Medium
18881,27880,2.02,False,1,96,Simulation,Medium
18882,27881,11.18,False,11,112,Action,Easy
18883,27882,3.28,False,0,124,Simulation,Easy
18884,27883,10.59,True,14,131,Sports,Easy
18885,27884,7.09,False,17,125,Simulation,Hard
18886,27885,18.3,True,7,90,Action,Hard
18887,27886,23.18,True,11,36,Action,Medium
18888,27887,2.97,True,6,41,Strategy,Easy
18889,27888,10.97,True,12,94,Simulation,Easy
18890,27889,19.87,True,8,76,Sports,Easy
18891,27890,20.24,True,17,77,RPG,Hard
18892,27891,8.47,False,16,106,Simulation,Easy
18893,27892,13.14,False,7,93,RPG,Easy
18894,27893,17.13,False,18,161,RPG,Easy
18895,27894,23.42,False,9,49,Strategy,Easy
18896,27895,18.3,False,13,171,Simulation,Hard
18897,27896,17.65,False,0,124,RPG,Hard
18898,27897,21.35,False,6,101,Strategy,Easy
18899,27898,20.97,True,11,105,Strategy,Easy
18900,27899,6.38,False,5,173,RPG,Hard
18901,27900,20.05,False,2,49,Sports,Easy
18902,27901,4.37,True,4,158,Sports,Easy
18903,27902,4.23,False,15,76,RPG,Easy
18904,27903,2.35,False,4,151,Action,Easy
18905,27904,15.22,False,6,97,Simulation,Easy
18906,27905,7.98,False,19,37,RPG,Medium
18907,27906,4.91,False,15,101,Simulation,Easy
18908,27907,7.31,False,9,120,Action,Medium
18909,27908,14.92,False,17,172,Sports,Easy
18910,27909,23.24,True,5,50,Strategy,Hard
18911,27910,3.15,True,1,151,RPG,Easy
18912,27911,6.08,False,8,46,Sports,Medium
18913,27912,16.66,False,3,21,Simulation,Easy
18914,27913,4.64,False,16,31,Strategy,Easy
18915,27914,21.88,False,2,97,Simulation,Easy
18916,27915,13.68,False,7,109,Strategy,Easy
18917,27916,14.29,False,10,91,Simulation,Easy
18918,27917,22.88,False,7,122,Strategy,Easy
18919,27918,17.21,True,12,61,Simulation,Easy
18920,27919,9.92,True,5,50,Strategy,Medium
18921,27920,15.85,False,0,140,RPG,Easy
18922,27921,2.58,False,8,81,Strategy,Hard
18923,27922,15.62,False,13,90,Strategy,Medium
18924,27923,17.02,False,2,143,RPG,Medium
18925,27924,4.13,False,0,69,RPG,Easy
18926,27925,17.62,False,7,146,RPG,Hard
18927,27926,2.04,False,10,37,Simulation,Hard
18928,27927,4.77,False,0,46,Strategy,Easy
18929,27928,11.29,False,1,74,Sports,Hard
18930,27929,17.06,True,4,80,RPG,Easy
18931,27930,14.64,False,19,82,Simulation,Easy
18932,27931,4.31,True,10,58,Simulation,Medium
18933,27932,1.06,False,12,125,Strategy,Medium
18934,27933,10.07,False,0,142,RPG,Medium
18935,27934,15.93,False,9,80,Strategy,Medium
18936,27935,8.26,False,6,29,Action,Medium
18937,27936,8.13,False,19,101,RPG,Easy
18938,27937,14.58,False,10,60,Sports,Easy
18939,27938,11.92,False,11,109,Simulation,Hard
18940,27939,21.48,False,3,86,Simulation,Medium
18941,27940,10.0,False,10,14,RPG,Medium
18942,27941,4.16,False,10,153,Action,Easy
18943,27942,4.07,False,16,145,Sports,Easy
18944,27943,0.15,False,6,45,Simulation,Medium
18945,27944,5.56,True,14,176,Strategy,Easy
18946,27945,15.01,False,17,165,Strategy,Easy
18947,27946,5.54,False,16,70,Strategy,Medium
18948,27947,11.04,False,0,170,Simulation,Easy
18949,27948,1.09,False,3,104,Strategy,Medium
18950,27949,8.35,False,17,175,Simulation,Easy
18951,27950,14.97,False,10,20,RPG,Easy
18952,27951,20.41,False,0,148,Strategy,Medium
18953,27952,4.51,False,8,145,Strategy,Easy
18954,27953,4.58,False,11,36,Simulation,Easy
18955,27954,12.19,False,15,41,Simulation,Easy
18956,27955,18.13,False,17,118,Simulation,Easy
18957,27956,10.86,False,19,33,Sports,Medium
18958,27957,1.26,False,5,101,RPG,Medium
18959,27958,13.77,False,1,106,Strategy,Easy
18960,27959,18.62,False,3,97,Simulation,Hard
18961,27960,3.88,False,11,71,Simulation,Medium
18962,27961,23.5,False,14,25,Simulation,Medium
18963,27962,7.37,False,9,136,Strategy,Easy
18964,27963,17.86,True,15,144,Simulation,Easy
18965,27964,1.5,False,10,81,Sports,Easy
18966,27965,15.25,False,12,37,Sports,Hard
18967,27966,15.09,False,16,83,Simulation,Easy
18968,27967,16.45,False,5,45,RPG,Easy
18969,27968,9.89,False,18,73,Sports,Medium
18970,27969,21.95,False,16,159,Strategy,Easy
18971,27970,10.82,True,3,90,Action,Easy
18972,27971,18.43,False,15,135,Action,Hard
18973,27972,15.85,False,17,137,Sports,Easy
18974,27973,14.02,True,8,147,RPG,Hard
18975,27974,14.92,False,2,44,Sports,Easy
18976,27975,20.48,False,8,23,Strategy,Easy
18977,27976,22.39,False,17,64,RPG,Easy
18978,27977,19.44,True,7,130,Strategy,Hard
18979,27978,14.98,True,15,138,Simulation,Easy
18980,27979,8.22,False,9,18,Simulation,Easy
18981,27980,9.76,False,16,179,Simulation,Easy
18982,27981,5.8,False,17,153,Simulation,Easy
18983,27982,7.21,False,0,81,Simulation,Easy
18984,27983,22.87,False,3,45,RPG,Hard
18985,27984,8.62,False,14,147,Strategy,Easy
18986,27985,14.18,False,8,23,RPG,Easy
18987,27986,0.49,False,2,17,Sports,Easy
18988,27987,10.24,False,10,127,RPG,Medium
18989,27988,20.3,False,4,149,Simulation,Easy
18990,27989,22.2,False,3,139,Simulation,Easy
18991,27990,13.35,False,11,43,Action,Medium
18992,27991,11.88,True,2,104,RPG,Hard
18993,27992,0.8,False,2,111,Strategy,Hard
18994,27993,10.74,True,12,127,Action,Easy
18995,27994,10.38,True,7,168,RPG,Easy
18996,27995,15.16,False,6,141,Strategy,Hard
18997,27996,14.44,False,4,136,Action,Easy
18998,27997,19.99,False,9,62,Action,Hard
18999,27998,0.15,False,13,154,Action,Easy
19000,27999,9.68,False,0,12,RPG,Easy
19001,28000,6.49,False,7,105,Action,Hard
19002,28001,19.73,False,18,80,Simulation,Easy
19003,28002,22.8,False,17,105,RPG,Easy
19004,28003,12.73,False,19,81,Action,Medium
19005,28004,18.26,False,8,120,Sports,Easy
19006,28005,21.77,True,19,58,Strategy,Medium
19007,28006,11.26,True,17,72,Strategy,Medium
19008,28007,12.52,False,19,106,Action,Medium
19009,28008,17.46,False,8,169,Sports,Medium
19010,28009,23.99,True,17,99,Strategy,Medium
19011,28010,17.44,False,10,168,Sports,Easy
19012,28011,12.75,True,8,146,Simulation,Medium
19013,28012,3.69,False,9,45,RPG,Easy
19014,28013,16.42,False,1,43,Sports,Easy
19015,28014,15.67,False,7,35,Action,Medium
19016,28015,12.62,False,3,23,Action,Medium
19017,28016,9.44,False,17,58,Action,Easy
19018,28017,6.09,False,5,82,Sports,Hard
19019,28018,20.43,False,8,69,Strategy,Easy
19020,28019,12.97,False,6,13,RPG,Medium
19021,28020,17.75,False,16,10,Sports,Medium
19022,28021,13.55,False,4,137,Strategy,Easy
19023,28022,23.4,True,15,171,Simulation,Medium
19024,28023,14.87,True,9,152,Simulation,Easy
19025,28024,0.69,False,18,79,Sports,Easy
19026,28025,10.49,False,9,129,RPG,Easy
19027,28026,18.11,True,6,51,RPG,Medium
19028,28027,20.56,False,11,138,Strategy,Easy
19029,28028,18.92,True,15,100,Sports,Easy
19030,28029,15.29,False,4,90,RPG,Easy
19031,28030,5.12,False,6,147,Action,Easy
19032,28031,2.28,True,13,96,Action,Hard
19033,28032,8.18,True,3,69,Sports,Medium
19034,28033,13.54,True,10,79,Action,Easy
19035,28034,14.86,False,3,47,Simulation,Easy
19036,28035,8.95,True,11,110,Sports,Hard
19037,28036,13.05,True,2,42,RPG,Hard
19038,28037,2.59,False,2,140,Action,Easy
19039,28038,20.44,False,0,83,Simulation,Hard
19040,28039,14.43,False,15,160,Strategy,Medium
19041,28040,2.46,False,8,27,Sports,Medium
19042,28041,2.84,False,12,37,RPG,Medium
19043,28042,19.52,False,18,103,Sports,Easy
19044,28043,5.54,False,17,72,Sports,Medium
19045,28044,6.49,False,11,51,Sports,Easy
19046,28045,4.57,False,7,99,Simulation,Easy
19047,28046,5.28,False,19,40,Sports,Easy
19048,28047,3.29,False,5,41,Action,Medium
19049,28048,9.59,False,10,133,Strategy,Easy
19050,28049,1.78,False,2,35,Sports,Hard
19051,28050,20.9,False,15,98,Simulation,Easy
19052,28051,14.47,False,16,147,Strategy,Easy
19053,28052,7.67,False,19,99,Action,Medium
19054,28053,7.91,False,15,15,RPG,Hard
19055,28054,12.94,False,10,124,Strategy,Easy
19056,28055,2.5,False,14,43,Sports,Easy
19057,28056,23.63,False,19,164,RPG,Medium
19058,28057,17.25,False,17,172,Simulation,Easy
19059,28058,5.18,False,15,139,Action,Easy
19060,28059,20.03,False,5,172,RPG,Easy
19061,28060,14.16,False,13,140,RPG,Hard
19062,28061,18.92,True,11,36,Sports,Medium
19063,28062,20.68,False,17,64,Strategy,Hard
19064,28063,15.41,False,2,86,Sports,Easy
19065,28064,16.17,True,4,175,Simulation,Easy
19066,28065,19.78,False,1,15,Strategy,Easy
19067,28066,13.51,False,18,137,RPG,Easy
19068,28067,11.17,False,10,81,RPG,Easy
19069,28068,17.14,False,16,10,Sports,Easy
19070,28069,9.45,False,2,143,Strategy,Hard
19071,28070,11.29,False,5,179,Sports,Easy
19072,28071,8.62,True,5,29,Strategy,Medium
19073,28072,20.75,False,6,10,Sports,Medium
19074,28073,10.44,False,8,111,Sports,Easy
19075,28074,19.2,False,12,15,Strategy,Easy
19076,28075,18.63,False,18,69,RPG,Hard
19077,28076,0.35,False,18,42,Sports,Easy
19078,28077,21.29,False,10,141,Simulation,Medium
19079,28078,13.27,False,16,120,Action,Easy
19080,28079,13.35,False,16,28,RPG,Medium
19081,28080,8.15,True,10,133,RPG,Hard
19082,28081,19.95,False,3,84,Action,Hard
19083,28082,3.12,False,4,83,Action,Medium
19084,28083,11.46,False,17,94,RPG,Medium
19085,28084,5.97,False,18,106,Strategy,Hard
19086,28085,18.32,False,19,124,Action,Hard
19087,28086,4.65,False,0,51,RPG,Medium
19088,28087,3.27,True,12,19,Simulation,Easy
19089,28088,4.74,True,2,40,Action,Hard
19090,28089,21.12,False,5,53,Sports,Easy
19091,28090,9.77,False,18,132,RPG,Hard
19092,28091,0.6,False,6,55,Action,Hard
19093,28092,18.26,False,4,81,Simulation,Easy
19094,28093,16.07,False,7,54,Sports,Medium
19095,28094,11.3,False,17,21,Simulation,Easy
19096,28095,23.94,False,15,35,Simulation,Easy
19097,28096,8.02,False,4,80,Action,Easy
19098,28097,11.91,False,12,59,Strategy,Hard
19099,28098,8.04,True,19,22,Action,Easy
19100,28099,12.71,False,19,84,Sports,Easy
19101,28100,22.95,False,14,113,Strategy,Medium
19102,28101,0.72,False,15,79,Sports,Hard
19103,28102,17.44,False,18,106,RPG,Easy
19104,28103,13.1,False,13,131,Sports,Easy
19105,28104,6.46,False,7,46,Sports,Medium
19106,28105,7.76,True,6,89,Sports,Easy
19107,28106,4.35,True,19,128,Sports,Easy
19108,28107,12.74,False,14,26,Action,Medium
19109,28108,0.4,False,18,64,Sports,Easy
19110,28109,18.98,False,14,95,Strategy,Medium
19111,28110,16.55,False,16,30,Action,Hard
19112,28111,9.16,False,19,12,Simulation,Medium
19113,28112,5.56,True,10,99,Action,Easy
19114,28113,11.93,False,17,143,Strategy,Hard
19115,28114,8.1,False,19,151,Action,Easy
19116,28115,18.79,False,12,44,RPG,Hard
19117,28116,8.61,True,2,156,RPG,Easy
19118,28117,17.35,True,12,36,Simulation,Easy
19119,28118,14.94,False,12,70,Sports,Hard
19120,28119,13.49,True,4,165,Action,Hard
19121,28120,21.08,False,18,112,Strategy,Medium
19122,28121,15.38,False,11,57,Simulation,Easy
19123,28122,22.6,False,4,75,Action,Hard
19124,28123,11.35,True,14,173,Simulation,Hard
19125,28124,9.07,True,17,78,Action,Medium
19126,28125,14.94,False,16,42,Strategy,Easy
19127,28126,10.49,False,16,50,RPG,Easy
19128,28127,11.21,False,10,165,Action,Hard
19129,28128,8.38,False,13,173,Sports,Easy
19130,28129,17.23,False,10,178,RPG,Easy
19131,28130,15.04,True,13,97,Sports,Hard
19132,28131,13.22,False,8,54,Strategy,Hard
19133,28132,10.77,False,0,102,Simulation,Easy
19134,28133,15.58,True,18,86,RPG,Easy
19135,28134,21.62,False,17,101,Strategy,Medium
19136,28135,18.17,False,17,76,RPG,Medium
19137,28136,6.43,False,18,58,Sports,Easy
19138,28137,15.91,False,4,122,Action,Easy
19139,28138,1.39,False,18,146,RPG,Easy
19140,28139,21.13,False,15,130,Simulation,Easy
19141,28140,12.99,False,2,24,Sports,Easy
19142,28141,16.43,False,1,12,Simulation,Medium
19143,28142,11.88,True,12,45,Action,Easy
19144,28143,13.68,True,9,131,Action,Easy
19145,28144,17.45,False,0,59,Action,Easy
19146,28145,20.98,False,6,41,Simulation,Easy
19147,28146,4.35,False,0,140,Simulation,Medium
19148,28147,7.21,True,1,164,RPG,Easy
19149,28148,22.32,False,8,76,Action,Hard
19150,28149,0.81,True,9,122,Sports,Easy
19151,28150,6.53,True,5,75,Action,Easy
19152,28151,12.23,False,5,61,Strategy,Medium
19153,28152,20.06,False,17,80,Simulation,Easy
19154,28153,9.85,False,10,78,Action,Medium
19155,28154,5.35,True,7,147,Simulation,Easy
19156,28155,7.34,False,14,71,RPG,Hard
19157,28156,6.33,True,5,80,Sports,Medium
19158,28157,3.7,False,15,63,RPG,Easy
19159,28158,9.87,True,15,20,Strategy,Easy
19160,28159,11.43,False,12,158,Simulation,Medium
19161,28160,15.26,False,8,101,Strategy,Hard
19162,28161,14.29,False,10,80,Simulation,Medium
19163,28162,9.25,True,9,60,Simulation,Hard
19164,28163,4.72,False,0,176,Strategy,Medium
19165,28164,18.06,True,11,88,Strategy,Easy
19166,28165,14.63,True,2,139,RPG,Easy
19167,28166,9.0,False,13,143,Action,Hard
19168,28167,5.26,False,12,67,RPG,Hard
19169,28168,16.63,False,2,67,Simulation,Easy
19170,28169,16.21,False,12,156,Strategy,Medium
19171,28170,10.64,False,3,60,RPG,Easy
19172,28171,7.86,False,9,55,Sports,Easy
19173,28172,22.22,False,15,130,RPG,Easy
19174,28173,17.14,False,1,75,Sports,Easy
19175,28174,4.4,False,18,97,Action,Easy
19176,28175,6.96,True,9,25,RPG,Hard
19177,28176,21.45,False,8,74,Sports,Easy
19178,28177,5.84,False,3,10,Sports,Medium
19179,28178,5.62,True,3,160,Strategy,Medium
19180,28179,1.34,True,17,46,Sports,Easy
19181,28180,9.98,False,5,11,Action,Hard
19182,28181,9.81,False,18,86,Action,Medium
19183,28182,16.99,False,4,45,Sports,Easy
19184,28183,22.5,False,18,96,RPG,Hard
19185,28184,22.23,False,11,45,RPG,Medium
19186,28185,7.89,False,16,147,RPG,Easy
19187,28186,8.55,True,12,33,Simulation,Easy
19188,28187,22.49,True,2,112,Simulation,Medium
19189,28188,1.78,False,4,156,Sports,Hard
19190,28189,8.96,False,1,107,Action,Easy
19191,28190,15.35,True,9,121,Action,Easy
19192,28191,0.81,False,4,16,Sports,Easy
19193,28192,8.21,False,5,169,Strategy,Easy
19194,28193,12.49,False,9,137,Action,Medium
19195,28194,21.42,True,5,125,Sports,Hard
19196,28195,5.8,False,11,86,Action,Easy
19197,28196,18.56,False,11,95,Simulation,Medium
19198,28197,10.87,True,3,178,Sports,Easy
19199,28198,11.88,False,0,101,Strategy,Easy
19200,28199,0.21,False,13,125,Sports,Hard
19201,28200,7.37,False,0,161,RPG,Easy
19202,28201,21.36,False,13,30,Strategy,Medium
19203,28202,11.62,False,6,147,Strategy,Medium
19204,28203,14.98,True,14,102,Action,Medium
19205,28204,4.38,False,1,96,Strategy,Easy
19206,28205,23.56,False,8,41,Action,Medium
19207,28206,9.36,False,13,166,Sports,Medium
19208,28207,8.91,False,4,168,Simulation,Hard
19209,28208,20.83,False,18,45,RPG,Easy
19210,28209,4.52,True,9,132,Strategy,Easy
19211,28210,18.04,False,2,78,Simulation,Hard
19212,28211,8.39,False,12,156,Simulation,Easy
19213,28212,15.24,False,6,34,Action,Medium
19214,28213,21.41,False,11,57,Action,Hard
19215,28214,18.43,False,6,95,RPG,Easy
19216,28215,15.97,False,5,145,Sports,Hard
19217,28216,13.01,False,12,64,Action,Hard
19218,28217,0.85,False,1,82,Sports,Hard
19219,28218,14.1,True,14,93,Sports,Easy
19220,28219,10.9,False,3,97,Simulation,Hard
19221,28220,8.0,True,14,35,Strategy,Medium
19222,28221,10.98,False,0,77,Simulation,Easy
19223,28222,4.03,False,9,20,RPG,Easy
19224,28223,4.57,False,7,28,Strategy,Easy
19225,28224,23.81,False,13,98,Simulation,Hard
19226,28225,19.54,False,3,94,RPG,Easy
19227,28226,18.41,False,16,109,Strategy,Easy
19228,28227,18.99,False,11,68,Sports,Easy
19229,28228,15.24,False,6,22,RPG,Easy
19230,28229,23.92,True,17,101,Sports,Easy
19231,28230,10.6,False,9,92,Strategy,Easy
19232,28231,21.93,True,12,126,RPG,Easy
19233,28232,8.73,False,3,128,RPG,Medium
19234,28233,12.64,True,2,26,Simulation,Medium
19235,28234,17.93,False,3,111,Sports,Easy
19236,28235,10.86,False,6,76,Sports,Easy
19237,28236,9.78,False,5,174,RPG,Hard
19238,28237,16.76,True,14,53,RPG,Easy
19239,28238,0.72,True,4,99,Action,Easy
19240,28239,8.57,False,5,178,Simulation,Easy
19241,28240,12.7,False,19,113,Sports,Medium
19242,28241,5.03,True,19,98,Sports,Easy
19243,28242,19.84,False,7,75,RPG,Medium
19244,28243,0.43,False,6,44,Sports,Medium
19245,28244,4.51,True,16,117,Strategy,Easy
19246,28245,8.88,False,14,57,RPG,Easy
19247,28246,14.53,False,17,22,Sports,Easy
19248,28247,7.55,False,9,138,Strategy,Medium
19249,28248,23.85,True,7,10,RPG,Hard
19250,28249,3.6,False,7,152,Action,Easy
19251,28250,13.71,False,9,89,Sports,Easy
19252,28251,6.67,False,19,162,Simulation,Easy
19253,28252,7.16,False,14,141,Strategy,Easy
19254,28253,0.38,True,5,84,RPG,Easy
19255,28254,7.19,False,17,110,Sports,Medium
19256,28255,19.81,False,5,35,Sports,Easy
19257,28256,6.38,True,5,153,Sports,Medium
19258,28257,13.79,False,8,104,Action,Hard
19259,28258,18.46,False,7,90,Sports,Medium
19260,28259,18.9,False,17,97,Simulation,Easy
19261,28260,22.89,True,14,169,Simulation,Easy
19262,28261,15.32,False,5,133,Action,Medium
19263,28262,23.17,False,3,74,Action,Easy
19264,28263,3.56,False,2,162,Strategy,Medium
19265,28264,3.78,False,14,101,Sports,Hard
19266,28265,12.41,False,7,57,Sports,Medium
19267,28266,19.65,False,5,163,RPG,Easy
19268,28267,20.53,True,17,145,Strategy,Easy
19269,28268,10.74,False,17,57,Action,Medium
19270,28269,23.2,False,2,66,RPG,Medium
19271,28270,22.36,False,10,11,Action,Easy
19272,28271,9.15,False,13,137,Simulation,Easy
19273,28272,12.17,False,8,31,Simulation,Medium
19274,28273,11.3,False,3,148,Action,Easy
19275,28274,23.27,True,5,156,Simulation,Medium
19276,28275,19.29,False,2,124,Simulation,Hard
19277,28276,12.45,False,5,62,RPG,Easy
19278,28277,0.64,False,2,49,Action,Medium
19279,28278,0.82,False,5,41,RPG,Easy
19280,28279,5.75,False,16,29,Strategy,Hard
19281,28280,17.12,False,11,67,Simulation,Easy
19282,28281,7.02,False,7,30,Action,Easy
19283,28282,0.86,False,10,60,RPG,Easy
19284,28283,16.53,True,15,95,Simulation,Easy
19285,28284,13.63,False,14,10,Strategy,Hard
19286,28285,21.61,False,3,156,Sports,Easy
19287,28286,21.77,True,7,104,Strategy,Easy
19288,28287,23.87,False,8,100,Strategy,Easy
19289,28288,7.16,False,0,98,Simulation,Easy
19290,28289,7.11,False,2,102,Sports,Easy
19291,28290,23.51,True,3,166,Simulation,Easy
19292,28291,23.34,True,5,18,Action,Medium
19293,28292,4.85,False,11,162,Simulation,Medium
19294,28293,11.18,True,15,124,Action,Hard
19295,28294,13.34,False,6,22,RPG,Medium
19296,28295,21.98,False,18,72,Simulation,Easy
19297,28296,2.96,False,19,171,Strategy,Easy
19298,28297,6.64,False,10,130,Simulation,Medium
19299,28298,6.42,True,10,43,Sports,Easy
19300,28299,22.3,False,15,96,Strategy,Medium
19301,28300,3.84,False,11,34,Simulation,Hard
19302,28301,13.32,False,4,160,Strategy,Medium
19303,28302,15.08,False,3,175,Action,Easy
19304,28303,10.24,False,19,158,Action,Easy
19305,28304,0.34,False,3,120,Sports,Hard
19306,28305,2.31,False,11,149,Simulation,Medium
19307,28306,8.39,False,3,48,Strategy,Medium
19308,28307,20.16,True,3,56,Action,Easy
19309,28308,6.29,False,14,108,Sports,Medium
19310,28309,5.94,False,0,26,Sports,Easy
19311,28310,23.85,False,18,147,Strategy,Easy
19312,28311,20.12,False,16,179,Action,Hard
19313,28312,5.19,False,1,16,Sports,Easy
19314,28313,4.35,False,11,97,RPG,Easy
19315,28314,16.12,False,16,37,Strategy,Easy
19316,28315,12.93,False,11,38,Simulation,Medium
19317,28316,2.43,False,6,169,RPG,Hard
19318,28317,3.0,False,12,152,Strategy,Hard
19319,28318,12.96,True,17,19,Sports,Easy
19320,28319,13.01,True,10,88,Sports,Medium
19321,28320,17.76,True,19,85,Simulation,Easy
19322,28321,6.57,False,11,77,Action,Medium
19323,28322,9.93,True,5,98,Simulation,Medium
19324,28323,23.49,False,13,66,Action,Easy
19325,28324,22.14,False,9,16,RPG,Easy
19326,28325,14.86,False,18,179,RPG,Hard
19327,28326,18.06,False,7,154,Sports,Easy
19328,28327,21.39,False,14,50,Simulation,Easy
19329,28328,13.59,False,5,172,Strategy,Medium
19330,28329,23.37,False,14,33,Strategy,Medium
19331,28330,6.4,False,14,27,Strategy,Easy
19332,28331,4.09,False,8,134,Strategy,Medium
19333,28332,12.63,False,11,50,Sports,Easy
19334,28333,10.22,False,0,97,Strategy,Hard
19335,28334,11.44,False,5,20,Sports,Easy
19336,28335,2.32,False,18,45,Strategy,Hard
19337,28336,23.29,False,5,40,Sports,Hard
19338,28337,13.39,False,1,60,Simulation,Medium
19339,28338,20.42,False,14,85,RPG,Medium
19340,28339,16.4,True,19,101,Sports,Hard
19341,28340,4.32,False,11,54,Sports,Hard
19342,28341,9.95,True,5,62,RPG,Hard
19343,28342,0.97,False,8,113,Sports,Hard
19344,28343,11.94,False,17,171,Simulation,Easy
19345,28344,4.19,False,1,158,Action,Easy
19346,28345,0.25,False,12,77,RPG,Medium
19347,28346,17.38,False,18,57,Sports,Easy
19348,28347,21.05,False,15,75,Simulation,Easy
19349,28348,15.14,False,11,126,Strategy,Hard
19350,28349,4.07,True,7,162,RPG,Medium
19351,28350,8.56,False,1,60,Strategy,Easy
19352,28351,3.66,False,18,10,Simulation,Easy
19353,28352,7.08,False,2,12,RPG,Easy
19354,28353,11.62,False,18,127,Sports,Hard
19355,28354,8.5,False,18,168,Action,Medium
19356,28355,18.34,True,16,123,Action,Medium
19357,28356,10.19,False,4,172,Sports,Easy
19358,28357,2.85,True,13,151,Simulation,Medium
19359,28358,13.83,False,7,150,Strategy,Hard
19360,28359,11.32,True,10,140,Simulation,Easy
19361,28360,5.92,False,0,126,RPG,Hard
19362,28361,14.45,False,6,52,Action,Easy
19363,28362,6.71,True,6,93,Action,Easy
19364,28363,15.39,False,3,87,Sports,Easy
19365,28364,5.78,False,5,33,RPG,Easy
19366,28365,0.33,False,12,99,RPG,Easy
19367,28366,19.65,False,13,179,Action,Easy
19368,28367,13.51,False,6,76,Strategy,Easy
19369,28368,13.72,False,17,84,RPG,Easy
19370,28369,0.09,False,8,127,Simulation,Easy
19371,28370,3.76,False,10,76,Sports,Easy
19372,28371,9.9,False,3,60,Simulation,Easy
