PlayerID,Age,Gender,Location,PlayerLevel,AchievementsUnlocked,EngagementLevel
26289,34,Male,Other,18,15,Low
26290,29,Female,Asia,78,9,Medium
26291,40,Male,USA,61,43,Medium
26292,47,Female,Asia,49,38,High
26293,44,Female,Asia,31,4,Medium
26294,38,Male,USA,31,3,Low
26295,37,Male,Other,88,5,High
26296,23,Female,USA,10,46,Medium
26297,17,Male,Other,13,18,Medium
26298,21,Male,Europe,19,39,Medium
26299,36,Male,Europe,43,30,Medium
26300,28,Male,Asia,28,43,Low
26301,43,Female,Europe,9,2,High
26302,30,Female,Asia,34,44,High
26303,48,Male,Asia,51,6,Medium
26304,24,Male,Europe,17,16,High
26305,21,Male,Europe,83,10,Low
26306,39,Female,Asia,15,1,Low
26307,41,Female,Asia,49,10,Medium
26308,29,Male,USA,62,43,Medium
26309,46,Female,Europe,71,11,Medium
26310,42,Female,Other,83,29,Low
26311,23,Male,Europe,64,48,Medium
26312,21,Female,Europe,18,5,Medium
26313,30,Male,USA,74,18,High
26314,40,Male,Other,48,38,Medium
26315,49,Male,Europe,19,42,High
26316,31,Male,USA,52,12,High
26317,37,Female,Other,99,10,Medium
26318,22,Female,Europe,50,27,Low
26319,16,Male,USA,98,38,High
26320,45,Male,USA,49,22,Medium
26321,46,Male,Other,8,2,High
26322,43,Male,Europe,73,19,Medium
26323,17,Female,Europe,43,5,Low
26324,22,Male,Europe,85,35,Medium
26325,16,Male,Asia,52,7,Medium
26326,45,Male,USA,19,0,Low
26327,34,Male,Europe,77,40,Low
26328,43,Female,Asia,83,30,High
26329,31,Male,Europe,81,48,Medium
26330,24,Female,Asia,43,28,Low
26331,36,Female,Other,73,35,Medium
26332,20,Male,Other,63,30,Low
26333,48,Female,Europe,80,14,Medium
26334,45,Male,USA,45,46,Medium
26335,26,Female,USA,43,11,Low
26336,26,Male,Asia,80,32,High
26337,30,Male,USA,63,47,Medium
26338,39,Male,USA,6,32,High
26339,36,Male,Europe,52,5,Medium
26340,41,Female,Other,47,18,Medium
26341,38,Male,USA,20,47,Medium
26342,26,Female,USA,16,27,Medium
26343,32,Female,Asia,17,45,High
26344,30,Male,USA,59,29,High
26345,18,Female,Europe,58,7,High
26346,26,Male,Asia,56,31,Medium
26347,47,Female,USA,14,45,High
26348,36,Female,Europe,39,30,Low
26349,32,Female,Other,1,43,Low
26350,47,Male,Asia,66,43,High
26351,41,Female,USA,15,32,Low
26352,33,Male,Asia,76,45,Medium
26353,28,Male,USA,22,49,Medium
26354,39,Male,USA,23,28,Low
26355,48,Male,Asia,53,41,Medium
26356,38,Male,USA,97,22,High
26357,37,Female,USA,17,8,Low
26358,19,Female,USA,76,24,Medium
26359,38,Female,USA,24,2,High
26360,19,Female,Europe,66,9,Medium
26361,20,Female,USA,62,42,Medium
26362,18,Male,Asia,46,15,High
26363,24,Female,Asia,63,14,High
26364,15,Female,USA,87,44,High
26365,35,Male,Europe,9,2,Medium
26366,17,Female,Asia,31,16,High
26367,45,Male,Other,72,31,Medium
26368,41,Male,USA,14,33,Medium
26369,31,Female,Asia,68,18,Low
26370,37,Male,USA,50,12,High
26371,27,Male,USA,64,18,Medium
26372,41,Female,USA,94,46,Medium
26373,34,Female,Europe,13,24,Medium
26374,27,Male,USA,2,38,Low
26375,38,Male,USA,45,40,High
26376,17,Female,Europe,48,29,High
26377,24,Male,Europe,57,17,High
26378,15,Male,Asia,13,45,Medium
26379,27,Male,Europe,11,44,Low
26380,28,Female,Europe,31,6,Low
26381,47,Female,USA,34,27,Medium
26382,16,Male,USA,7,24,High
26383,16,Female,Asia,24,49,Low
26384,45,Female,USA,90,47,High
26385,18,Female,USA,24,24,Low
26386,48,Female,Asia,66,31,Medium
26387,33,Female,USA,26,23,Low
26388,23,Male,USA,61,48,Medium
26389,38,Male,Europe,9,28,Medium
26390,27,Female,Europe,15,25,Medium
26391,44,Female,USA,8,33,Medium
26392,33,Female,USA,28,15,Medium
26393,24,Male,Europe,86,41,Medium
26394,28,Female,USA,76,18,Low
26395,34,Female,USA,37,11,Medium
26396,18,Female,USA,4,42,Low
26397,19,Male,Europe,92,46,Medium
26398,46,Female,USA,35,18,Low
26399,20,Male,USA,72,2,Low
26400,28,Female,USA,93,34,Medium
26401,20,Female,Europe,93,0,Medium
26402,28,Male,Europe,58,21,High
26403,26,Female,USA,80,23,High
26404,41,Female,Europe,95,8,High
26405,40,Male,USA,77,16,High
26406,26,Female,Asia,7,14,Medium
26407,22,Male,Europe,36,10,High
26408,24,Female,Europe,55,29,High
26409,30,Male,Europe,28,29,Medium
26410,40,Male,USA,37,34,Medium
26411,22,Female,USA,2,44,High
26412,43,Male,Europe,85,49,Medium
26413,34,Male,USA,62,26,Medium
26414,31,Female,USA,43,49,Medium
26415,33,Female,Europe,9,32,Medium
26416,31,Female,Europe,46,24,Medium
26417,15,Female,USA,14,24,Medium
26418,43,Female,Asia,29,16,High
26419,28,Male,Asia,63,8,High
26420,31,Male,USA,16,30,Medium
26421,27,Male,Europe,14,29,High
26422,43,Male,Asia,40,25,Medium
26423,48,Male,Asia,80,38,Medium
26424,41,Female,USA,94,2,High
26425,47,Male,USA,86,10,Medium
26426,43,Female,Europe,32,1,Medium
26427,33,Female,USA,1,3,Medium
26428,38,Male,Europe,45,10,Medium
26429,28,Male,USA,48,45,High
26430,19,Female,Europe,43,40,Medium
26431,38,Female,Asia,44,30,Medium
26432,48,Female,Other,47,29,Medium
26433,45,Male,Europe,94,3,Medium
26434,44,Female,Europe,14,36,Medium
26435,23,Female,USA,6,47,Medium
26436,41,Male,USA,63,48,Medium
26437,42,Male,USA,92,12,Low
26438,40,Female,Asia,78,22,High
26439,32,Male,Europe,80,5,Low
26440,22,Female,USA,77,17,Medium
26441,32,Female,Asia,40,0,High
26442,34,Male,USA,19,24,Medium
26443,46,Female,Europe,74,36,High
26444,43,Male,Asia,67,8,Low
26445,32,Male,USA,13,12,High
26446,21,Female,USA,14,43,High
26447,15,Female,USA,25,9,Medium
26448,42,Male,Other,74,32,Low
26449,47,Male,Europe,76,45,High
26450,18,Male,USA,76,26,Medium
26451,34,Male,Europe,62,7,Low
26452,45,Female,USA,25,38,Medium
26453,42,Female,USA,55,34,Low
26454,17,Female,Other,23,39,Medium
26455,20,Male,USA,61,33,Medium
26456,37,Male,Asia,98,11,Low
26457,21,Male,Asia,32,45,Low
26458,15,Male,Europe,39,31,Medium
26459,20,Female,Other,61,7,Medium
26460,38,Male,USA,86,12,Low
26461,38,Male,Other,4,33,Low
26462,43,Male,USA,47,39,Medium
26463,46,Male,Europe,69,37,Medium
26464,39,Male,Asia,20,25,Low
26465,24,Male,Europe,46,34,Medium
26466,49,Male,Europe,96,38,Medium
26467,39,Male,USA,16,33,Low
26468,41,Male,Other,79,26,High
26469,46,Male,USA,16,8,Medium
26470,26,Female,Asia,86,26,Low
26471,18,Male,Other,10,4,Medium
26472,40,Female,USA,30,34,Medium
26473,17,Male,Asia,20,31,Low
26474,31,Male,USA,25,36,High
26475,23,Male,Asia,69,9,Medium
26476,43,Male,Europe,74,15,Low
26477,15,Male,USA,88,23,High
26478,32,Male,Asia,15,21,Medium
26479,34,Male,Europe,91,19,Medium
26480,48,Female,USA,74,47,Medium
26481,42,Male,Europe,97,25,Low
26482,49,Male,USA,2,9,Medium
26483,30,Female,Asia,5,3,Medium
26484,35,Male,Europe,13,9,Low
26485,27,Male,USA,37,2,Medium
26486,49,Male,USA,92,46,High
26487,46,Male,Asia,8,30,Medium
26488,20,Male,Europe,99,42,High
26489,27,Female,USA,14,31,High
26490,27,Female,Europe,46,20,High
26491,26,Male,Europe,19,1,Medium
26492,47,Male,USA,19,12,Medium
26493,42,Male,Europe,74,39,Low
26494,17,Male,USA,67,22,High
26495,32,Female,Europe,26,21,Low
26496,40,Male,USA,34,29,Low
26497,16,Male,Europe,34,20,High
26498,18,Male,Asia,85,0,High
26499,42,Female,Europe,1,29,High
26500,42,Male,Europe,51,40,Medium
26501,39,Female,Europe,34,13,Medium
26502,40,Female,USA,55,44,Low
26503,16,Male,USA,91,27,High
26504,48,Male,Asia,6,14,Medium
26505,44,Male,Asia,24,34,High
26506,35,Male,Europe,45,33,Medium
26507,37,Female,USA,7,41,High
26508,47,Female,Asia,94,27,Medium
26509,16,Male,USA,21,3,High
26510,41,Male,Asia,77,46,High
26511,36,Female,Europe,88,5,Medium
26512,48,Female,USA,14,25,Medium
26513,30,Female,Asia,36,26,Low
26514,34,Male,Europe,59,37,High
26515,40,Male,USA,10,48,High
26516,30,Male,Europe,26,45,Low
26517,20,Male,Asia,6,17,Medium
26518,37,Female,USA,33,0,Medium
26519,22,Male,USA,18,2,Medium
26520,20,Female,Asia,40,12,Low
26521,36,Female,Europe,9,3,Low
26522,20,Male,Asia,13,12,Medium
26523,46,Female,USA,53,18,Low
26524,31,Male,Europe,42,40,High
26525,31,Male,USA,24,35,High
26526,37,Female,Asia,46,27,Low
26527,27,Female,USA,40,11,Low
26528,46,Female,USA,59,11,Medium
26529,36,Female,Europe,19,40,High
26530,21,Female,Asia,6,22,Medium
26531,36,Male,USA,86,47,Medium
26532,35,Female,USA,68,45,Medium
26533,20,Male,USA,5,25,Low
26534,28,Male,Asia,55,3,Low
26535,30,Female,Asia,32,20,High
26536,17,Female,USA,75,1,Medium
26537,23,Male,USA,24,2,Low
26538,35,Male,Other,8,7,Medium
26539,44,Female,Europe,90,43,Medium
26540,44,Male,USA,1,7,Medium
26541,46,Female,USA,58,48,Medium
26542,37,Female,USA,83,22,Medium
26543,17,Female,USA,20,23,Medium
26544,15,Male,Asia,23,33,Low
26545,17,Male,USA,33,18,Medium
26546,21,Male,Other,5,15,Medium
26547,17,Female,USA,76,49,Medium
26548,17,Male,USA,13,27,Medium
26549,18,Female,USA,52,40,Medium
26550,45,Female,Europe,87,40,Medium
26551,16,Male,Other,6,39,Medium
26552,28,Female,Other,35,11,Low
26553,45,Male,USA,28,3,Low
26554,16,Male,Asia,2,35,Medium
26555,45,Male,Asia,1,46,High
26556,36,Male,USA,94,36,High
26557,24,Female,USA,42,8,Medium
26558,44,Female,USA,82,35,Low
26559,47,Male,USA,23,12,High
26560,33,Female,Europe,86,35,Low
26561,39,Female,Europe,81,36,High
26562,15,Male,USA,20,0,Low
26563,46,Female,Other,39,25,High
26564,39,Male,Europe,5,40,Low
26565,31,Female,Asia,51,20,Medium
26566,28,Female,Europe,50,36,High
26567,27,Male,Europe,92,23,Medium
26568,16,Male,USA,87,41,Low
26569,46,Female,Asia,74,12,Medium
26570,46,Female,USA,50,45,Medium
26571,20,Male,Other,40,7,High
26572,39,Male,USA,87,12,Medium
26573,17,Male,USA,39,25,Medium
26574,32,Male,Asia,9,43,Medium
26575,17,Male,Europe,82,22,High
26576,19,Male,Asia,71,36,Medium
26577,38,Male,Europe,15,16,High
26578,48,Male,Europe,81,18,High
26579,38,Female,USA,8,38,Medium
26580,42,Male,Asia,99,3,High
26581,48,Male,Europe,36,31,Low
26582,30,Male,USA,16,38,High
26583,21,Female,USA,40,8,Low
26584,32,Male,Europe,8,45,Medium
26585,20,Male,USA,10,43,Medium
26586,42,Female,Asia,74,0,Low
26587,48,Female,Asia,96,2,Low
26588,43,Female,USA,5,17,Low
26589,18,Male,Asia,36,48,Medium
26590,28,Male,Asia,89,9,Medium
26591,19,Male,Asia,45,35,Medium
26592,39,Male,USA,15,19,Low
26593,22,Male,Europe,98,10,High
26594,29,Male,Europe,24,25,High
26595,33,Male,Europe,17,13,High
26596,25,Female,Europe,30,45,High
26597,34,Female,USA,40,37,Medium
26598,32,Male,USA,27,1,Medium
26599,28,Female,Asia,73,37,Medium
26600,39,Female,Other,31,24,High
26601,30,Male,USA,71,18,Medium
26602,32,Male,Europe,56,11,Medium
26603,15,Male,USA,30,21,Medium
26604,15,Female,Europe,92,10,Medium
26605,15,Male,USA,84,27,High
26606,35,Male,Asia,18,35,High
26607,39,Male,Europe,29,23,Medium
26608,41,Female,USA,22,0,Medium
26609,24,Male,Europe,32,29,Medium
26610,26,Male,Europe,41,24,Medium
26611,42,Male,Europe,22,32,Low
26612,46,Male,Europe,54,25,Medium
26613,47,Male,Other,94,26,High
26614,22,Male,USA,87,32,Medium
26615,40,Male,Other,93,45,Low
26616,16,Male,USA,78,25,Medium
26617,49,Male,USA,87,3,High
26618,48,Male,Other,75,5,Low
26619,20,Male,Asia,59,9,High
26620,45,Male,USA,94,49,Medium
26621,37,Male,Europe,45,46,Low
26622,26,Male,USA,80,28,High
26623,42,Male,USA,53,8,Low
26624,29,Female,USA,46,23,High
26625,33,Female,USA,25,12,Medium
26626,26,Male,Europe,43,8,Medium
26627,16,Male,Europe,26,19,Medium
26628,25,Female,Asia,66,1,Medium
26629,39,Male,USA,24,7,Medium
26630,35,Female,Europe,35,9,Medium
26631,23,Female,Other,93,45,Medium
26632,26,Female,Asia,77,29,High
26633,24,Male,Europe,76,13,Low
26634,19,Male,USA,88,34,Low
26635,47,Male,USA,48,0,Medium
26636,19,Male,Europe,63,14,Low
26637,30,Male,Europe,86,42,Low
26638,43,Male,Other,59,37,Low
26639,32,Male,Asia,84,35,Low
26640,43,Female,Europe,12,44,Low
26641,20,Male,USA,50,46,High
26642,32,Female,USA,91,31,High
26643,46,Female,USA,30,3,Low
26644,45,Male,Europe,51,3,Medium
26645,25,Male,USA,33,37,Low
26646,40,Female,USA,95,32,Medium
26647,42,Male,Other,56,34,Medium
26648,41,Female,Asia,91,38,Medium
26649,33,Female,Europe,73,29,Low
26650,41,Male,Asia,90,36,Medium
26651,34,Female,USA,74,32,Medium
26652,17,Male,USA,86,16,Medium
26653,30,Female,USA,27,47,Low
26654,43,Male,Other,96,3,Medium
26655,29,Male,Other,47,21,Low
26656,44,Male,Europe,7,21,Low
26657,15,Female,Europe,33,22,Medium
26658,43,Female,Other,42,30,Medium
26659,44,Female,USA,67,41,Medium
26660,46,Male,Europe,94,38,High
26661,24,Male,Asia,71,33,Low
26662,41,Male,Asia,10,12,High
26663,22,Female,Europe,49,1,Medium
26664,49,Female,Other,19,45,Medium
26665,39,Male,USA,46,15,High
26666,34,Female,Europe,49,19,Medium
26667,31,Male,Asia,12,15,High
26668,37,Female,USA,91,22,Low
26669,39,Male,Asia,86,44,Low
26670,45,Male,Europe,43,4,High
26671,20,Female,USA,34,19,High
26672,49,Female,Europe,87,36,Medium
26673,18,Male,Other,35,22,High
26674,34,Male,Other,71,48,High
26675,15,Female,USA,24,47,Low
26676,40,Female,Other,10,46,Medium
26677,48,Female,USA,89,20,High
26678,24,Male,USA,6,6,Low
26679,37,Male,Europe,19,27,Medium
26680,38,Female,Europe,48,7,Low
26681,27,Male,Europe,50,33,High
26682,43,Male,USA,66,25,Medium
26683,41,Male,Europe,60,49,Medium
26684,45,Male,USA,59,12,Medium
26685,24,Male,Europe,81,49,High
26686,45,Male,USA,36,5,High
26687,24,Female,USA,45,22,High
26688,38,Male,Europe,77,44,Medium
26689,47,Female,Europe,60,43,Medium
26690,28,Male,Asia,2,36,Medium
26691,49,Male,Europe,24,2,Low
26692,48,Female,USA,89,33,High
26693,31,Male,USA,58,18,Low
26694,35,Male,Europe,34,36,High
26695,46,Female,USA,38,5,Low
26696,17,Female,USA,90,29,Low
26697,29,Male,Europe,92,36,High
26698,22,Female,Europe,63,12,Medium
26699,46,Male,USA,80,39,Low
26700,40,Male,USA,85,12,High
26701,44,Female,Asia,47,42,Medium
26702,23,Male,USA,1,1,Medium
26703,46,Female,Europe,1,27,Medium
26704,25,Male,Europe,35,24,Low
26705,36,Male,USA,21,39,High
26706,48,Male,Asia,11,0,Medium
26707,32,Female,USA,78,31,Low
26708,33,Male,Europe,39,46,Medium
26709,32,Male,USA,42,28,Low
26710,32,Female,Europe,65,1,Medium
26711,26,Female,USA,74,9,Low
26712,18,Male,Asia,1,46,Low
26713,41,Male,USA,87,15,Medium
26714,19,Male,USA,40,37,Medium
26715,20,Female,Europe,86,0,Low
26716,27,Male,Europe,74,49,Low
26717,37,Female,USA,21,29,High
26718,39,Female,USA,38,0,High
26719,18,Male,USA,82,26,High
26720,46,Male,Asia,16,49,High
26721,29,Male,Other,26,17,Medium
26722,40,Female,USA,8,40,Low
26723,25,Male,Europe,16,1,Low
26724,23,Female,Europe,44,0,Low
26725,25,Female,USA,92,21,Medium
26726,16,Male,Europe,83,27,Medium
26727,41,Male,Europe,64,26,Medium
26728,40,Female,Europe,79,10,High
26729,22,Male,USA,2,12,Low
26730,35,Male,USA,75,44,Medium
26731,35,Male,Other,95,17,Medium
26732,22,Female,Other,40,3,Medium
26733,15,Female,USA,35,29,Low
26734,27,Male,Europe,57,1,Low
26735,23,Female,USA,56,37,Medium
26736,42,Female,Asia,55,36,Medium
26737,20,Female,USA,12,6,Medium
26738,37,Female,Europe,59,4,Low
26739,31,Male,Europe,94,22,High
26740,23,Male,USA,94,40,Medium
26741,26,Male,Europe,35,23,Low
26742,36,Female,Other,94,9,Medium
26743,26,Male,USA,35,17,Medium
26744,20,Female,Europe,64,43,Medium
26745,23,Male,USA,13,8,Medium
26746,17,Male,USA,52,38,High
26747,48,Female,Europe,28,27,Low
26748,22,Female,Other,88,34,Medium
26749,24,Male,USA,14,22,Low
26750,23,Male,Other,55,39,High
26751,28,Male,USA,63,42,Medium
26752,41,Female,Other,81,40,Medium
26753,46,Female,USA,51,42,Low
26754,18,Male,USA,1,45,High
26755,16,Male,Other,98,32,Medium
26756,47,Male,USA,97,27,Medium
26757,35,Male,USA,42,5,Low
26758,15,Male,Asia,13,6,Medium
26759,25,Female,Other,24,3,Medium
26760,15,Female,Asia,33,44,Medium
26761,25,Male,Other,40,6,High
26762,21,Male,USA,85,10,High
26763,16,Male,Europe,88,10,Medium
26764,29,Male,Asia,4,25,Medium
26765,22,Female,Other,86,46,Medium
26766,40,Male,Asia,63,20,Low
26767,49,Male,USA,34,29,High
26768,35,Male,USA,82,28,High
26769,22,Male,Europe,70,44,Low
26770,46,Male,Asia,42,44,High
26771,22,Female,USA,76,6,Medium
26772,24,Female,USA,57,30,High
26773,37,Male,USA,36,10,High
26774,18,Female,Europe,82,0,Medium
26775,44,Female,USA,10,8,Medium
26776,37,Female,USA,12,1,High
26777,19,Female,Europe,74,16,High
26778,35,Female,Europe,92,28,Medium
26779,20,Male,Asia,50,23,High
26780,31,Male,Europe,4,26,Medium
26781,39,Female,Europe,74,18,Medium
26782,38,Female,USA,42,37,Medium
26783,36,Male,USA,91,7,Medium
26784,27,Male,Europe,76,5,Medium
26785,31,Male,Europe,86,20,Medium
26786,28,Female,USA,97,34,Low
26787,48,Female,USA,6,46,Medium
26788,40,Male,USA,92,24,Medium
26789,33,Female,Asia,64,5,Low
26790,40,Male,Asia,83,7,Medium
26791,17,Male,USA,2,9,Low
26792,16,Female,Asia,64,31,High
26793,42,Male,USA,15,27,High
26794,16,Male,Asia,59,11,High
26795,36,Male,Other,43,49,Medium
26796,21,Female,USA,24,22,High
26797,18,Male,Asia,48,25,Low
26798,34,Female,Europe,95,9,Medium
26799,20,Male,Europe,16,13,High
26800,23,Female,Europe,36,49,High
26801,45,Male,USA,69,42,Low
26802,40,Female,Asia,21,27,Medium
26803,40,Female,USA,11,2,Medium
26804,42,Male,USA,88,29,Medium
26805,19,Male,Other,23,43,Medium
26806,24,Male,Europe,19,27,High
26807,32,Female,Asia,93,11,Medium
26808,29,Male,USA,9,42,Medium
26809,47,Female,Asia,85,32,Low
26810,19,Male,Europe,70,40,Low
26811,36,Male,Europe,28,1,Low
26812,36,Female,Other,44,18,Medium
26813,36,Female,Asia,28,25,Medium
26814,29,Female,USA,79,8,Medium
26815,31,Female,Other,48,42,Medium
26816,42,Female,USA,78,47,High
26817,36,Male,USA,38,29,Medium
26818,35,Male,Europe,24,23,Medium
26819,31,Male,Asia,77,30,High
26820,19,Female,USA,41,39,Medium
26821,32,Male,USA,46,28,Medium
26822,31,Male,Asia,73,3,Low
26823,18,Female,Other,97,39,High
26824,21,Female,Europe,50,47,Medium
26825,39,Male,Other,81,3,Low
26826,23,Male,Asia,7,14,High
26827,33,Male,USA,44,43,Medium
26828,23,Male,USA,66,33,Medium
26829,37,Male,Asia,98,0,Medium
26830,45,Male,Europe,7,30,Low
26831,46,Female,Asia,17,19,High
26832,45,Female,Asia,99,1,High
26833,31,Female,Europe,27,43,High
26834,36,Male,Other,98,27,High
26835,49,Female,Asia,16,20,Low
26836,44,Female,USA,98,5,High
26837,40,Female,Asia,24,8,Medium
26838,20,Female,Europe,28,28,High
26839,48,Female,USA,57,33,Medium
26840,46,Male,Europe,76,47,High
26841,39,Female,Europe,91,27,Medium
26842,27,Female,Europe,95,42,High
26843,16,Male,Europe,14,35,High
26844,19,Male,Europe,27,30,Medium
26845,25,Male,Europe,87,5,Medium
26846,25,Female,Europe,68,2,Medium
26847,38,Female,Asia,78,6,Medium
26848,28,Female,Asia,75,13,Low
26849,44,Male,Europe,5,1,Medium
26850,49,Male,USA,61,7,Medium
26851,35,Female,USA,43,3,Low
26852,19,Male,USA,86,11,Medium
26853,16,Male,Europe,36,30,Low
26854,48,Female,Other,1,49,Medium
26855,25,Female,Asia,48,0,Medium
26856,25,Female,Europe,11,33,High
26857,23,Male,Asia,36,49,Medium
26858,20,Male,Asia,92,41,Medium
26859,48,Female,Europe,5,6,Medium
26860,46,Male,Asia,4,26,Medium
26861,26,Male,USA,44,34,High
26862,46,Male,Europe,32,34,High
26863,31,Male,USA,72,28,Medium
26864,18,Male,USA,18,29,High
26865,47,Male,Other,61,18,Medium
26866,23,Male,Europe,82,28,Medium
26867,48,Male,Asia,74,18,High
26868,44,Male,Asia,52,19,High
26869,34,Female,Other,92,33,High
26870,37,Male,USA,80,44,High
26871,49,Male,Asia,86,22,Medium
26872,37,Male,Europe,94,36,Low
26873,37,Male,Europe,3,16,Medium
26874,37,Male,USA,63,49,Medium
26875,42,Male,Asia,40,27,Low
26876,33,Male,USA,42,31,Low
26877,44,Male,USA,69,38,Medium
26878,35,Male,Asia,93,45,Medium
26879,38,Male,USA,95,19,High
26880,35,Male,Europe,57,8,High
26881,40,Male,USA,55,19,Low
26882,40,Female,Asia,88,45,Medium
26883,47,Male,Other,47,2,Low
26884,18,Female,Asia,23,35,Low
26885,23,Female,USA,92,36,High
26886,22,Male,USA,24,15,Medium
26887,16,Female,Europe,92,44,Medium
26888,43,Female,Other,16,45,Low
26889,37,Male,Europe,35,19,Medium
26890,20,Male,USA,73,18,High
26891,35,Male,USA,40,40,Low
26892,36,Male,USA,76,47,Medium
26893,23,Male,Europe,98,38,Low
26894,48,Female,USA,25,26,Low
26895,40,Male,Europe,29,46,High
26896,15,Female,Other,18,30,High
26897,19,Male,USA,99,35,Medium
26898,36,Female,Asia,54,6,High
26899,18,Female,Europe,18,37,Low
26900,16,Male,Europe,49,27,High
26901,30,Female,Other,72,38,High
26902,30,Male,Europe,31,43,Medium
26903,36,Male,USA,41,13,Medium
26904,15,Female,Asia,51,17,High
26905,29,Male,USA,75,43,Low
26906,38,Male,Other,72,25,Medium
26907,18,Male,USA,54,11,Medium
26908,32,Female,USA,76,0,High
26909,31,Male,Other,74,48,Medium
26910,21,Female,Asia,42,34,Medium
26911,24,Female,USA,72,49,Medium
26912,15,Male,Asia,63,40,Medium
26913,16,Male,USA,89,45,High
26914,36,Female,USA,4,14,Medium
26915,46,Female,USA,3,10,Medium
26916,43,Male,USA,19,11,Low
26917,49,Male,Europe,34,39,Low
26918,31,Female,USA,63,32,Medium
26919,26,Female,Europe,25,47,Medium
26920,38,Female,Europe,93,37,Low
26921,44,Male,Europe,77,27,High
26922,44,Female,USA,45,48,Medium
26923,34,Male,USA,46,16,Medium
26924,21,Female,Asia,5,17,Medium
26925,21,Female,USA,85,2,Medium
26926,44,Male,USA,30,2,Low
26927,26,Male,Europe,93,18,Medium
26928,45,Female,Europe,18,48,Low
26929,32,Female,USA,8,11,Medium
26930,16,Male,Asia,6,42,High
26931,47,Female,Asia,51,0,Low
26932,25,Male,Other,51,49,Medium
26933,48,Female,Europe,63,27,Medium
26934,30,Female,USA,92,49,Medium
26935,49,Male,Europe,31,44,Medium
26936,47,Female,USA,83,7,Medium
26937,35,Female,Other,88,9,Low
26938,34,Male,USA,14,25,High
26939,22,Male,Other,5,14,High
26940,40,Male,Other,89,41,Medium
26941,47,Female,Asia,29,45,High
26942,40,Male,USA,61,47,High
26943,44,Male,Europe,90,1,Medium
26944,45,Female,USA,20,12,Medium
26945,47,Male,Asia,15,2,Medium
26946,25,Male,USA,11,39,Low
26947,19,Male,Europe,57,3,Medium
26948,16,Female,Europe,68,17,Low
26949,27,Male,USA,68,4,Medium
26950,32,Female,Europe,11,20,Medium
26951,40,Male,USA,8,26,Medium
26952,39,Male,Europe,72,29,Medium
26953,28,Male,USA,4,40,High
26954,19,Male,USA,96,28,Low
26955,16,Female,Europe,69,1,High
26956,18,Female,Europe,42,16,Medium
26957,26,Female,USA,26,10,Medium
26958,25,Male,Europe,96,36,Medium
26959,18,Male,Europe,55,1,High
26960,23,Male,USA,42,45,Low
26961,24,Female,Europe,48,23,Medium
26962,41,Female,USA,89,11,Medium
26963,20,Female,Other,40,42,High
26964,29,Female,USA,32,1,Low
26965,45,Male,Asia,27,9,High
26966,36,Female,Europe,51,31,Medium
26967,20,Female,Europe,96,19,Medium
26968,47,Male,Other,95,17,High
26969,43,Female,Asia,49,40,High
26970,35,Female,USA,46,33,Low
26971,44,Male,Other,65,30,Medium
26972,35,Male,USA,66,29,Low
26973,36,Male,USA,48,36,High
26974,34,Female,Europe,71,31,Low
26975,36,Female,Other,86,34,High
26976,25,Male,Europe,96,42,Medium
26977,45,Female,Asia,95,41,High
26978,27,Male,Other,51,26,Medium
26979,32,Male,Asia,1,42,Medium
26980,36,Male,Europe,50,0,High
26981,31,Male,USA,9,39,Low
26982,39,Male,USA,65,28,Low
26983,46,Female,Europe,17,28,Medium
26984,29,Female,USA,35,16,High
26985,27,Male,USA,5,41,Low
26986,40,Male,USA,63,3,High
26987,25,Male,Asia,50,38,High
26988,27,Male,USA,53,43,Low
26989,47,Male,USA,79,33,High
26990,15,Female,Asia,46,27,Low
26991,41,Male,Other,93,23,Medium
26992,46,Male,Asia,89,18,Medium
26993,29,Male,USA,15,12,Low
26994,45,Female,USA,91,48,Medium
26995,20,Male,Europe,97,3,Low
26996,39,Male,USA,99,20,Low
26997,32,Male,Europe,42,22,Medium
26998,36,Male,USA,74,6,Medium
26999,45,Female,Europe,43,48,High
27000,23,Male,Asia,90,26,High
27001,17,Female,Asia,50,39,Medium
27002,47,Male,Asia,41,42,Medium
27003,41,Male,Asia,42,14,High
27004,15,Female,USA,41,9,Low
27005,23,Female,Other,72,47,High
27006,19,Male,Asia,51,8,Medium
27007,29,Male,USA,64,40,Medium
27008,23,Male,Europe,28,11,Medium
27009,42,Female,Europe,69,10,Low
27010,27,Female,Europe,81,28,High
27011,38,Male,Europe,53,49,Low
27012,24,Male,USA,64,14,Low
27013,36,Male,Other,66,17,Low
27014,36,Female,Europe,44,23,High
27015,34,Male,Europe,55,42,High
27016,24,Male,Europe,72,35,Low
27017,24,Female,Europe,48,49,Medium
27018,40,Male,Europe,79,14,Low
27019,39,Male,USA,62,0,Low
27020,42,Male,Europe,71,44,Medium
27021,27,Male,USA,53,43,Low
27022,29,Male,Asia,27,43,Low
27023,20,Female,Asia,36,0,Medium
27024,26,Male,Asia,9,18,Medium
27025,33,Male,Asia,97,43,High
27026,46,Male,USA,5,43,Medium
27027,25,Male,USA,58,7,High
27028,47,Male,USA,99,10,Medium
27029,16,Male,USA,91,48,Low
27030,29,Male,Europe,90,1,Medium
27031,19,Female,Asia,45,12,Medium
27032,29,Male,Asia,50,22,Medium
27033,24,Female,USA,27,14,Low
27034,31,Male,USA,67,48,High
